Date,Price,Open,High,Low,Volume,Chg%,USD,GBP,EURO,Date,Price_Nifty,Open_Nifty,High_Nifty,Low_Nifty,Vol._Nifty,Change %_Nifty,Price_Sensex,Open_Sensex,High_Sensex,Low_Sensex,Vol._Sensex,Change %_Sensex
2018-08-22,29627,29450,29733,29450,4610,0.29,14.81,11.49,12.77,2018-08-09,"11,470.70","11,493.25","11,495.20","11,454.10",311.52M,0.18%,"38,024.37","37,994.51","38,076.23","37,939.28",15.78M,0.36%
2018-08-21,29542,29460,29565,29436,6270,0.36,14.785,11.52,12.83,2018-08-08,"11,450.00","11,412.50","11,459.95","11,379.30",217.05M,0.53%,"37,887.56","37,756.24","37,931.42","37,641.40",9.71M,0.59%
2018-08-20,29435,29388,29459,29350,5660,0.55,14.755,11.57,12.93,2018-08-07,"11,389.45","11,423.15","11,428.95","11,359.70",233.41M,0.02%,"37,665.80","37,849.21","37,876.87","37,586.88",16.41M,-0.07%
2018-08-17,29275,29291,29375,29184,6000,0.0,14.66,11.54,12.87,2018-08-06,"11,387.10","11,401.50","11,427.65","11,370.60",210.00M,0.23%,"37,691.89","37,714.70","37,805.25","37,643.29",12.78M,0.36%
2018-08-16,29275,29615,29615,29222,10270,-1.31,14.605,11.51,12.85,2018-08-03,"11,360.80","11,297.80","11,368.00","11,294.55",225.15M,1.03%,"37,556.16","37,327.16","37,582.27","37,319.61",18.34M,1.05%
2018-08-14,29664,29665,29740,29575,4990,0.0,15.035,11.77,13.18,2018-08-02,"11,244.70","11,328.90","11,328.90","11,234.95",216.53M,-0.89%,"37,165.16","37,529.69","37,529.69","37,128.99",12.06M,-0.95%
2018-08-13,29665,29750,29836,29644,7720,-0.14,15.185,11.91,13.35,2018-08-01,"11,346.20","11,359.80","11,390.55","11,313.55",278.01M,-0.09%,"37,521.62","37,643.87","37,711.87","37,432.91",16.57M,-0.23%
2018-08-10,29706,29625,29744,29540,7310,0.34,15.375,12.04,13.41,2018-07-31,"11,356.50","11,311.05","11,366.00","11,267.75",264.43M,0.33%,"37,606.58","37,534.95","37,644.59","37,298.75",14.36M,0.30%
2018-08-09,29605,29565,29665,29529,5580,0.21,15.48,12.01,13.35,2018-07-30,"11,319.55","11,296.65","11,328.10","11,261.45",287.44M,0.37%,"37,494.40","37,491.39","37,533.50","37,292.45",14.48M,0.42%
2018-08-08,29544,29560,29630,29500,6450,0.03,15.345,11.93,13.24,2018-07-27,"11,278.35","11,232.75","11,283.40","11,210.25",324.34M,0.99%,"37,336.85","37,253.86","37,368.62","37,134.88",15.21M,0.95%
2018-08-07,29534,29604,29668,29520,5980,-0.1,15.465,11.93,13.34,2018-07-26,"11,167.30","11,132.95","11,185.85","11,125.70",376.66M,0.32%,"36,984.64","36,928.38","37,061.62","36,852.53",18.38M,0.34%
2018-08-06,29563,29656,29656,29538,4019,-0.8,15.345,11.86,13.3,2018-07-25,"11,132.00","11,148.40","11,157.15","11,113.25",212.33M,-0.02%,"36,858.23","36,928.06","36,947.18","36,803.15",11.34M,0.09%
2018-08-03,29800,29520,29900,29425,110,0.95,15.36,11.81,13.26,2018-07-24,"11,134.30","11,109.00","11,143.40","11,092.50",212.25M,0.45%,"36,825.10","36,859.39","36,902.06","36,709.72",12.01M,0.29%
2018-08-02,29520,29532,29638,29477,920,0.2,15.45,11.78,13.29,2018-07-23,"11,084.75","11,019.85","11,093.40","11,010.95",236.15M,0.68%,"36,718.60","36,501.05","36,749.69","36,491.83",8.26M,0.61%
2018-08-01,29462,29591,29670,29441,2140,-0.59,15.475,11.79,13.24,2018-07-20,"11,010.20","10,963.50","11,030.25","10,946.20",193.14M,0.48%,"36,496.37","36,377.03","36,567.34","36,335.61",16.78M,0.40%
2018-07-31,29638,29730,29740,29561,6630,-0.39,15.43,11.72,13.15,2018-07-19,"10,957.10","10,999.50","11,006.50","10,935.45",222.06M,-0.21%,"36,351.23","36,509.08","36,515.58","36,279.33",9.67M,-0.06%
2018-07-30,29755,29726,29782,29700,4900,-0.17,15.49,11.81,13.25,2018-07-18,"10,980.45","11,060.20","11,076.20","10,956.30",232.50M,-0.25%,"36,373.44","36,722.41","36,747.87","36,320.92",19.05M,-0.40%
2018-07-27,29805,29960,29960,29682,7530,-0.1,15.355,11.72,13.2,2018-07-17,"11,008.05","10,939.65","11,018.50","10,925.60",217.11M,0.65%,"36,519.96","36,390.99","36,549.55","36,261.78",9.48M,0.54%
2018-07-26,29836,29912,29952,29816,5770,-0.41,15.535,11.79,13.27,2018-07-16,"10,936.85","11,018.95","11,019.50","10,926.25",216.97M,-0.74%,"36,323.77","36,658.71","36,658.71","36,298.94",9.92M,-0.60%
2018-07-25,29959,29867,30035,29835,7580,0.16,15.565,11.83,13.31,2018-07-13,"11,018.90","11,056.90","11,071.35","10,999.75",241.67M,-0.04%,"36,541.63","36,635.14","36,740.07","36,501.61",12.33M,-0.02%
2018-07-24,29912,29860,29978,29780,7690,-0.01,15.51,11.81,13.24,2018-07-12,"11,023.20","11,006.95","11,078.30","10,999.65",256.04M,0.68%,"36,548.41","36,424.23","36,699.53","36,422.08",12.67M,0.78%
2018-07-23,29914,29922,30043,29862,7100,-0.14,15.485,11.78,13.22,2018-07-11,"10,948.30","10,956.40","10,976.65","10,923.00",229.21M,0.01%,"36,265.93","36,299.26","36,362.30","36,169.70",9.68M,0.07%
2018-07-20,29957,29788,29977,29767,7070,0.15,15.37,11.79,13.19,2018-07-10,"10,947.25","10,902.75","10,956.90","10,876.65",203.06M,0.87%,"36,239.62","36,068.27","36,274.33","36,019.63",9.10M,0.85%
2018-07-19,29913,29671,29968,29624,8400,0.38,15.26,11.75,13.16,2018-07-09,"10,852.90","10,838.30","10,860.35","10,807.15",189.33M,0.74%,"35,934.72","35,835.10","35,977.37","35,779.72",8.66M,0.78%
2018-07-18,29799,29999,29999,29671,7920,0.14,15.44,11.85,13.29,2018-07-06,"10,772.65","10,744.15","10,816.35","10,735.05",256.55M,0.21%,"35,657.86","35,543.66","35,799.71","35,532.21",15.06M,0.23%
2018-07-17,29757,30102,30120,29740,9280,-1.15,15.77,11.91,13.46,2018-07-05,"10,749.75","10,786.05","10,786.05","10,726.25",227.27M,-0.19%,"35,574.55","35,703.17","35,748.26","35,517.79",19.92M,-0.20%
2018-07-16,30103,30151,30248,30074,5560,-0.09,15.81,11.9,13.49,2018-07-04,"10,769.90","10,715.00","10,777.15","10,677.75",179.27M,0.65%,"35,645.40","35,385.52","35,667.31","35,309.67",12.32M,0.75%
2018-07-13,30131,30169,30210,30035,7170,-0.15,15.81,12.04,13.6,2018-07-03,"10,699.90","10,668.60","10,713.30","10,630.25",208.37M,0.40%,"35,378.60","35,344.21","35,445.21","35,195.63",7.90M,0.32%
2018-07-12,30175,30315,30315,30161,7750,-0.56,15.84,12.0,13.58,2018-07-02,"10,657.30","10,732.35","10,736.15","10,604.65",304.54M,-0.53%,"35,264.41","35,545.22","35,578.24","35,106.57",15.26M,-0.45%
2018-07-11,30344,30502,30545,30325,6020,-0.68,15.915,12.02,13.59,2018-06-29,"10,714.30","10,612.85","10,723.05","10,612.35",250.33M,1.18%,"35,423.48","35,128.16","35,459.05","35,099.65",39.02M,1.10%
2018-07-10,30551,30663,30679,30436,7520,-0.28,15.93,12.04,13.61,2018-06-28,"10,589.10","10,660.80","10,674.20","10,557.70",363.16M,-0.77%,"35,037.64","35,207.19","35,282.40","34,937.15",13.35M,-0.51%
2018-07-09,30638,30613,30788,30613,7260,0.18,16.205,12.15,13.76,2018-06-27,"10,671.40","10,785.50","10,785.50","10,652.40",253.62M,-0.91%,"35,217.11","35,543.89","35,618.85","35,154.21",11.57M,-0.77%
2018-07-06,30582,30650,30740,30570,4840,0.13,15.995,12.09,13.66,2018-06-26,"10,769.15","10,742.70","10,805.25","10,732.55",226.85M,0.06%,"35,490.04","35,355.72","35,616.64","35,338.09",11.87M,0.06%
2018-07-05,30541,30600,30640,30495,20,0.1,15.95,12.04,13.65,2018-06-25,"10,762.45","10,822.90","10,831.05","10,753.05",236.69M,-0.55%,"35,470.35","35,783.75","35,806.97","35,430.11",12.23M,-0.61%
2018-07-04,30510,30463,30550,30463,40,0.13,16.045,12.15,13.78,2018-06-22,"10,821.85","10,742.70","10,837.00","10,710.45",236.90M,0.75%,"35,689.60","35,428.42","35,741.26","35,344.49",15.25M,0.73%
2018-07-03,30469,30185,30600,30100,190,1.05,15.93,12.08,13.68,2018-06-21,"10,741.10","10,808.45","10,809.60","10,725.90",230.51M,-0.29%,"35,432.39","35,644.05","35,678.69","35,396.97",64.24M,-0.32%
2018-07-02,30153,30380,30412,30000,2260,-0.69,15.98,12.14,13.73,2018-06-20,"10,772.05","10,734.65","10,781.80","10,724.05",199.47M,0.58%,"35,547.33","35,329.61","35,571.37","35,329.51",10.50M,0.74%
2018-06-29,30363,30404,30449,30288,5610,-0.22,16.03,12.2,13.77,2018-06-19,"10,710.45","10,789.45","10,789.45","10,701.20",231.38M,-0.83%,"35,286.74","35,552.47","35,552.47","35,249.06",9.30M,-0.74%
2018-06-28,30431,30588,30604,30408,4320,-0.57,16.11,12.3,13.9,2018-06-18,"10,799.85","10,830.20","10,830.20","10,787.35",202.73M,-0.17%,"35,548.26","35,698.43","35,721.55","35,518.73",8.28M,-0.21%
2018-06-27,30606,30466,30631,30435,6000,0.41,16.21,12.27,13.93,2018-06-15,"10,817.70","10,808.65","10,834.00","10,755.40",314.76M,0.09%,"35,622.14","35,656.26","35,675.20","35,419.68",9.32M,0.06%
2018-06-26,30480,30512,30574,30335,6410,-0.2,16.225,12.25,13.9,2018-06-14,"10,808.05","10,832.90","10,833.70","10,773.55",190.03M,-0.45%,"35,599.82","35,743.10","35,749.88","35,488.55",10.11M,-0.39%
2018-06-25,30540,30500,30648,30500,4980,0.14,16.375,12.35,14.05,2018-06-13,"10,856.70","10,887.50","10,893.25","10,842.65",220.00M,0.13%,"35,739.16","35,835.44","35,877.41","35,715.96",12.28M,0.13%
2018-06-22,30498,30410,30554,30387,6810,0.15,16.425,12.35,14.11,2018-06-12,"10,842.85","10,816.15","10,856.55","10,789.40",204.42M,0.52%,"35,692.52","35,525.30","35,743.08","35,479.07",11.42M,0.59%
2018-06-21,30451,30575,30575,30367,6940,-0.5,16.245,12.33,14.07,2018-06-11,"10,786.95","10,781.85","10,850.55","10,777.05",217.85M,0.18%,"35,483.47","35,472.59","35,704.84","35,444.49",11.42M,0.11%
2018-06-20,30605,30680,30702,30580,4930,-0.32,16.285,12.38,14.09,2018-06-08,"10,767.65","10,736.40","10,779.45","10,709.05",215.94M,-0.01%,"35,443.67","35,406.47","35,484.94","35,260.00",10.20M,-0.05%
2018-06-19,30702,30848,30899,30673,7270,-0.23,16.355,12.42,14.16,2018-06-07,"10,768.35","10,722.60","10,818.00","10,722.60",227.66M,0.78%,"35,463.08","35,278.38","35,628.49","35,278.38",9.15M,0.81%
2018-06-18,30773,30799,30836,30721,4810,-0.1,16.605,12.53,14.29,2018-06-06,"10,684.65","10,603.45","10,698.35","10,587.50",195.76M,0.86%,"35,178.88","34,932.49","35,230.54","34,896.37",10.44M,0.79%
2018-06-15,30804,31180,31195,30755,11170,-1.09,17.225,12.96,14.86,2018-06-05,"10,593.15","10,630.70","10,633.15","10,550.90",172.90M,-0.33%,"34,903.21","35,029.45","35,073.12","34,784.68",8.64M,-0.31%
2018-06-14,31145,30973,31178,30973,8590,0.62,17.125,12.75,14.48,2018-06-04,"10,628.50","10,765.95","10,770.30","10,618.35",210.15M,-0.63%,"35,011.89","35,503.24","35,555.59","34,982.25",30.28M,-0.61%
2018-06-13,30952,30936,30994,30920,3910,0.0,16.905,12.68,14.37,2018-06-01,"10,696.20","10,738.45","10,764.75","10,681.50",227.36M,-0.37%,"35,227.26","35,373.98","35,438.22","35,177.35",12.27M,-0.27%
2018-06-12,30952,31001,31001,30873,6950,-0.27,16.855,12.58,14.3,2018-05-31,"10,736.15","10,670.10","10,763.80","10,620.40",629.20M,1.15%,"35,322.38","35,083.81","35,416.03","34,926.08",23.58M,1.19%
2018-06-11,31035,31070,31083,30920,7520,-0.13,16.76,12.55,14.23,2018-05-30,"10,614.35","10,579.00","10,648.70","10,558.45",246.12M,-0.18%,"34,906.11","34,876.13","35,017.45","34,735.11",11.17M,-0.12%
2018-06-08,31076,31011,31196,30950,8180,0.07,16.72,12.49,14.25,2018-05-29,"10,633.30","10,689.40","10,717.25","10,616.10",232.76M,-0.52%,"34,949.24","35,213.14","35,234.14","34,922.18",8.70M,-0.61%
2018-06-07,31055,30820,31075,30789,8210,0.98,16.745,12.44,14.15,2018-05-28,"10,688.65","10,648.35","10,709.80","10,640.55",239.79M,0.79%,"35,165.48","35,074.32","35,240.96","35,006.50",11.47M,0.69%
2018-06-06,30755,30876,30913,30720,6330,0.18,16.545,12.33,14.06,2018-05-25,"10,605.15","10,533.05","10,628.05","10,524.00",268.92M,0.87%,"34,924.87","34,753.47","35,017.93","34,700.52",10.62M,0.76%
2018-06-05,30699,30673,30935,30656,80,-0.03,16.385,12.26,14.03,2018-05-24,"10,513.85","10,464.85","10,535.15","10,419.80",306.79M,0.80%,"34,663.11","34,404.14","34,741.46","34,367.83",16.27M,0.93%
2018-06-04,30708,30650,30812,30580,340,0.46,16.44,12.29,14.03,2018-05-23,"10,430.35","10,521.10","10,533.55","10,417.80",299.92M,-1.01%,"34,344.91","34,656.63","34,668.47","34,302.89",11.57M,-0.88%
2018-06-01,30568,30796,30839,30458,2070,-1.02,16.42,12.32,14.02,2018-05-22,"10,536.70","10,518.45","10,558.60","10,490.55",249.24M,0.19%,"34,651.24","34,601.49","34,754.60","34,550.22",12.36M,0.10%
2018-05-31,30882,31050,31120,30837,6070,-0.48,16.55,12.42,14.17,2018-05-21,"10,516.70","10,616.70","10,621.70","10,505.80",197.29M,-0.75%,"34,616.13","34,873.16","34,973.95","34,593.82",6.72M,-0.67%
2018-05-30,31030,31120,31123,30937,9140,-0.49,16.37,12.33,14.08,2018-05-18,"10,596.40","10,671.85","10,674.95","10,589.10",229.91M,-0.81%,"34,848.30","35,143.59","35,163.11","34,821.62",9.81M,-0.86%
2018-05-29,31184,31020,31320,31020,12380,0.69,16.475,12.43,14.26,2018-05-17,"10,682.70","10,775.60","10,777.25","10,664.50",220.74M,-0.54%,"35,149.12","35,483.62","35,510.01","35,087.82",11.28M,-0.67%
2018-05-25,31194,31370,31427,31172,10050,-0.85,16.67,12.49,14.24,2018-05-16,"10,741.10","10,751.95","10,790.45","10,699.70",238.22M,-0.56%,"35,387.88","35,452.35","35,543.89","35,241.63",11.21M,-0.44%
2018-05-24,31461,31241,31486,31235,11060,0.88,16.51,12.32,14.09,2018-05-15,"10,801.85","10,812.60","10,929.20","10,781.40",262.20M,-0.04%,"35,543.94","35,537.85","35,993.53","35,497.92",12.36M,-0.04%
2018-05-23,31186,31121,31369,31103,11980,0.24,16.53,12.38,14.11,2018-05-14,"10,806.60","10,815.15","10,834.85","10,774.75",176.70M,0.00%,"35,556.71","35,555.83","35,642.72","35,456.56",9.28M,0.06%
2018-05-22,31111,31025,31173,31005,7330,-0.01,16.58,12.32,14.04,2018-05-11,"10,806.50","10,741.95","10,812.05","10,724.45",209.39M,0.84%,"35,535.79","35,287.99","35,596.15","35,262.06",9.21M,0.82%
2018-05-21,31114,31035,31139,30925,8029,0.07,16.34,12.19,13.91,2018-05-10,"10,716.55","10,779.65","10,785.55","10,705.00",197.99M,-0.23%,"35,246.27","35,353.96","35,500.76","35,203.85",8.73M,-0.21%
2018-05-18,31093,30971,31115,30950,7380,0.35,16.39,12.16,13.92,2018-05-09,"10,741.70","10,693.35","10,766.25","10,689.85",222.12M,0.22%,"35,319.35","35,198.08","35,404.83","35,134.20",9.69M,0.29%
2018-05-17,30986,31001,31001,30852,8540,-0.07,16.385,12.14,13.9,2018-05-08,"10,717.80","10,757.90","10,758.55","10,689.40",278.12M,0.02%,"35,216.32","35,349.85","35,388.87","35,136.01",14.61M,0.02%
2018-05-16,31007,31171,31171,30941,10730,-0.57,16.255,12.07,13.79,2018-05-07,"10,715.50","10,653.15","10,725.65","10,635.65",173.62M,0.92%,"35,208.14","34,983.59","35,259.81","34,977.74",13.02M,0.84%
2018-05-15,31186,31425,31499,31172,14510,-0.98,16.41,12.12,13.77,2018-05-04,"10,618.25","10,700.45","10,700.45","10,601.60",192.30M,-0.57%,"34,915.38","35,144.96","35,206.55","34,847.61",8.04M,-0.53%
2018-05-14,31496,31450,31544,31380,7900,-0.01,16.645,12.25,13.89,2018-05-03,"10,679.65","10,720.15","10,720.60","10,647.45",190.87M,-0.36%,"35,103.14","35,257.31","35,257.31","35,020.08",7.90M,-0.21%
2018-05-11,31500,31340,31545,31340,8840,0.47,16.76,12.35,14.04,2018-05-02,"10,718.05","10,783.85","10,784.65","10,689.80",236.76M,-0.20%,"35,176.42","35,328.91","35,357.15","35,072.42",8.98M,0.05%
2018-05-10,31352,31338,31470,31231,10730,0.16,16.6,12.24,13.97,2018-04-30,"10,739.35","10,705.75","10,759.00","10,704.60",179.16M,0.44%,"35,160.36","35,021.20","35,213.30","35,004.00",7.07M,0.55%
2018-05-09,31303,31219,31364,31156,9930,0.33,16.44,12.12,13.84,2018-04-27,"10,692.30","10,651.65","10,719.80","10,647.55",306.67M,0.70%,"34,969.70","34,747.04","35,065.37","34,744.73",16.71M,0.74%
2018-05-08,31200,31220,31238,31075,8690,-0.15,16.445,12.17,13.85,2018-04-26,"10,617.80","10,586.50","10,628.40","10,559.65",345.54M,0.45%,"34,713.60","34,532.95","34,747.97","34,505.62",10.27M,0.62%
2018-05-04,31068,30907,31154,30907,130,0.21,16.415,12.1,13.72,2018-04-25,"10,570.55","10,612.40","10,612.60","10,536.45",195.13M,-0.41%,"34,501.27","34,593.17","34,631.27","34,400.56",7.96M,-0.33%
2018-05-03,31003,30925,31146,30861,210,0.25,16.465,12.12,13.74,2018-04-24,"10,614.35","10,578.10","10,636.80","10,569.00",225.97M,0.28%,"34,616.64","34,491.38","34,706.71","34,465.49",8.71M,0.48%
2018-05-02,30926,31020,31350,30860,500,0.17,16.35,11.98,13.62,2018-04-23,"10,584.70","10,592.80","10,638.35","10,514.95",200.20M,0.20%,"34,450.77","34,493.69","34,663.95","34,259.27",9.85M,0.10%
2018-05-01,30874,30855,30917,30735,860,-0.24,16.25,11.87,13.51,2018-04-20,"10,564.05","10,560.35","10,582.35","10,527.45",252.23M,-0.01%,"34,415.58","34,434.14","34,487.33","34,311.29",10.48M,-0.03%
2018-04-30,30947,31090,31090,30892,6380,-0.58,16.38,11.93,13.54,2018-04-19,"10,565.30","10,563.65","10,572.20","10,546.20",270.74M,0.37%,"34,427.29","34,403.67","34,478.82","34,358.91",7.83M,0.28%
2018-04-27,31129,31101,31189,31047,6100,-0.09,16.53,12.01,13.68,2018-04-18,"10,526.20","10,578.90","10,594.20","10,509.70",211.82M,-0.21%,"34,331.68","34,443.42","34,591.81","34,270.04",8.54M,-0.18%
2018-04-26,31158,31251,31276,31112,6270,-0.46,16.575,11.87,13.61,2018-04-17,"10,548.70","10,557.30","10,560.45","10,495.65",212.45M,0.19%,"34,395.06","34,381.80","34,434.14","34,229.83",10.71M,0.26%
2018-04-25,31301,31298,31324,31215,6170,0.12,16.565,11.87,13.57,2018-04-16,"10,528.35","10,398.30","10,540.15","10,396.35",200.95M,0.46%,"34,305.43","33,944.73","34,341.46","33,899.34",7.29M,0.33%
2018-04-24,31262,31160,31280,31068,6350,0.31,16.595,11.9,13.59,2018-04-13,"10,480.60","10,495.30","10,519.90","10,451.45",219.72M,0.21%,"34,192.65","34,167.53","34,313.14","34,103.53",8.63M,0.27%
2018-04-23,31164,31300,31300,31110,6670,-0.48,16.935,12.14,13.85,2018-04-12,"10,458.65","10,410.65","10,469.90","10,395.25",246.03M,0.40%,"34,101.13","33,987.55","34,177.44","33,924.88",6.83M,0.47%
2018-04-20,31314,31405,31440,31285,6020,-0.52,17.11,12.15,13.91,2018-04-11,"10,417.15","10,428.15","10,428.15","10,355.60",258.08M,0.14%,"33,940.44","33,970.35","33,981.54","33,750.74",9.56M,0.18%
2018-04-19,31479,31449,31517,31305,8780,0.22,17.195,12.09,13.91,2018-04-10,"10,402.25","10,412.90","10,424.85","10,381.50",259.52M,0.22%,"33,880.25","33,880.11","33,949.98","33,813.30",14.04M,0.27%
2018-04-18,31410,31243,31483,31177,9900,0.49,16.945,11.93,13.7,2018-04-09,"10,379.35","10,333.70","10,397.70","10,328.50",228.51M,0.46%,"33,788.54","33,653.61","33,846.50","33,578.91",38.57M,0.48%
2018-04-17,31257,31139,31280,31089,9190,0.29,16.625,11.6,13.44,2018-04-06,"10,331.60","10,322.75","10,350.45","10,290.85",206.36M,0.06%,"33,626.97","33,608.59","33,697.51","33,501.37",11.09M,0.09%
2018-04-16,31167,31055,31227,31050,8090,0.52,16.6,11.61,13.42,2018-04-05,"10,325.15","10,228.45","10,331.80","10,227.45",244.12M,1.94%,"33,596.80","33,289.96","33,637.46","33,267.86",11.35M,1.75%
2018-04-13,31005,30922,31075,30770,9890,0.35,16.505,11.57,13.4,2018-04-04,"10,128.40","10,274.60","10,279.85","10,111.30",238.18M,-1.14%,"33,019.07","33,437.52","33,505.53","32,972.56",9.96M,-1.05%
2018-04-12,30897,31176,31217,30857,13210,-1.11,16.655,11.74,13.5,2018-04-03,"10,245.00","10,186.85","10,255.35","10,171.05",211.65M,0.33%,"33,370.63","33,197.42","33,402.94","33,153.83",11.42M,0.35%
2018-04-11,31244,30820,31422,30820,18120,1.45,16.565,11.67,13.39,2018-04-02,"10,211.80","10,151.65","10,220.10","10,127.75",232.43M,0.97%,"33,255.36","33,030.87","33,289.34","32,997.88",7.84M,0.87%
2018-04-10,30798,30613,30819,30585,8760,0.4,16.49,11.65,13.38,2018-03-28,"10,113.70","10,143.60","10,158.35","10,096.90",354.98M,-0.69%,"32,968.68","33,098.09","33,104.11","32,917.66",12.72M,-0.62%
2018-04-09,30675,30600,30693,30556,7600,0.23,16.34,11.59,13.32,2018-03-27,"10,184.15","10,188.00","10,207.90","10,139.65",232.71M,0.53%,"33,174.39","33,172.98","33,371.04","33,077.13",15.63M,0.33%
2018-04-06,30605,30571,30650,30413,13420,0.33,16.275,11.61,13.3,2018-03-26,"10,130.65","9,989.15","10,143.50","9,958.55",270.66M,1.33%,"33,066.41","32,536.44","33,115.41","32,515.17",16.90M,1.44%
2018-04-05,30505,31500,31500,30450,60,-1.23,16.305,11.59,13.28,2018-03-23,"9,998.05","9,968.80","10,027.70","9,951.90",294.52M,-1.15%,"32,596.54","32,650.89","32,720.03","32,483.84",11.80M,-1.24%
2018-04-04,30886,30660,30972,30600,70,0.85,16.46,11.72,13.4,2018-03-22,"10,114.75","10,167.50","10,207.85","10,105.40",237.63M,-0.40%,"33,006.27","33,206.99","33,281.77","32,963.31",13.29M,-0.39%
2018-04-03,30625,30893,30893,30552,330,-1.09,16.52,11.78,13.44,2018-03-21,"10,155.25","10,181.95","10,227.30","10,132.95",211.06M,0.31%,"33,136.18","33,090.82","33,354.93","33,070.53",10.37M,0.42%
2018-03-29,30426,30482,30578,30403,3200,-0.3,16.28,11.58,13.21,2018-03-20,"10,124.35","10,051.55","10,155.65","10,049.10",209.33M,0.30%,"32,996.76","32,876.48","33,102.74","32,810.86",15.12M,0.22%
2018-03-28,30518,30732,30750,30490,8560,-0.65,16.455,11.63,13.28,2018-03-19,"10,094.25","10,215.35","10,224.55","10,075.30",216.67M,-0.99%,"32,923.12","33,268.97","33,275.79","32,856.54",10.10M,-0.76%
2018-03-27,30717,30871,30888,30685,9460,-0.56,16.64,11.79,13.41,2018-03-16,"10,195.15","10,345.15","10,346.30","10,180.25",338.70M,-1.59%,"33,176.00","33,685.86","33,691.32","33,119.92",13.08M,-1.51%
2018-03-26,30889,30840,30915,30771,7330,-0.04,16.61,11.67,13.39,2018-03-15,"10,360.15","10,405.45","10,420.00","10,346.20",179.31M,-0.49%,"33,685.54","33,843.47","33,866.28","33,637.28",17.77M,-0.44%
2018-03-23,30901,30550,30947,30550,13640,1.29,16.53,11.7,13.39,2018-03-14,"10,410.90","10,393.05","10,420.35","10,336.30",186.99M,-0.15%,"33,835.74","33,733.55","33,875.15","33,580.69",9.63M,-0.06%
2018-03-22,30506,30522,30615,30472,11330,0.14,16.52,11.64,13.41,2018-03-13,"10,426.85","10,389.50","10,478.60","10,377.85",274.85M,0.05%,"33,856.78","33,818.22","34,077.32","33,722.96",14.75M,-0.18%
2018-03-21,30464,30310,30539,30284,11320,0.59,16.245,11.56,13.23,2018-03-12,"10,421.40","10,301.60","10,433.65","10,295.45",223.14M,1.90%,"33,917.94","33,468.16","33,962.48","33,468.16",12.62M,1.83%
2018-03-20,30284,30393,30393,30220,9130,-0.49,16.25,11.6,13.22,2018-03-09,"10,226.85","10,271.30","10,296.70","10,211.90",192.33M,-0.15%,"33,307.14","33,465.05","33,519.49","33,256.42",8.46M,-0.13%
2018-03-19,30432,30222,30453,30129,11620,0.6,16.285,11.59,13.24,2018-03-08,"10,242.65","10,216.25","10,270.35","10,146.40",233.38M,0.87%,"33,351.57","33,244.52","33,439.97","33,037.48",16.01M,0.96%
2018-03-16,30251,30275,30364,30184,10020,-0.21,16.475,11.79,13.36,2018-03-07,"10,154.20","10,232.95","10,243.35","10,141.55",257.20M,-0.93%,"33,033.09","33,279.39","33,331.21","32,991.14",11.05M,-0.85%
2018-03-15,30314,30456,30474,30288,8330,-0.33,16.52,11.86,13.37,2018-03-06,"10,249.25","10,420.50","10,441.35","10,215.90",229.78M,-1.06%,"33,317.20","34,047.43","34,060.13","33,209.76",12.25M,-1.27%
2018-03-14,30413,30399,30545,30364,9560,0.09,16.605,11.88,13.42,2018-03-05,"10,358.85","10,428.30","10,428.70","10,323.90",199.98M,-0.95%,"33,746.78","34,034.28","34,034.28","33,653.41",17.40M,-0.88%
2018-03-13,30387,30350,30409,30222,10980,0.15,16.51,11.88,13.38,2018-03-01,"10,458.35","10,479.95","10,525.50","10,447.15",181.38M,-0.33%,"34,046.94","34,141.22","34,278.63","34,015.79",11.61M,-0.40%
2018-03-12,30340,30380,30432,30284,7370,-0.22,16.455,11.88,13.39,2018-02-28,"10,492.85","10,488.95","10,535.50","10,461.55",294.79M,-0.58%,"34,184.04","34,155.63","34,302.74","34,076.45",12.37M,-0.47%
2018-03-09,30408,30413,30474,30290,10960,-0.09,16.485,11.92,13.4,2018-02-27,"10,554.30","10,615.20","10,631.65","10,537.25",193.25M,-0.27%,"34,346.39","34,558.56","34,610.79","34,314.87",13.10M,-0.29%
2018-03-08,30436,30491,30533,30390,7750,-0.08,16.48,11.89,13.31,2018-02-26,"10,582.60","10,526.55","10,592.95","10,520.20",177.24M,0.87%,"34,445.75","34,225.72","34,483.39","34,225.72",8.67M,0.89%
2018-03-07,30461,30620,30639,30404,10100,-0.35,16.645,12.01,13.42,2018-02-23,"10,491.05","10,408.10","10,499.10","10,396.65",217.13M,1.04%,"34,142.15","33,832.00","34,167.60","33,832.00",22.35M,0.95%
2018-03-06,30568,30400,30669,30365,10810,0.46,16.62,11.96,13.41,2018-02-22,"10,382.70","10,354.35","10,397.55","10,340.65",323.26M,-0.14%,"33,819.50","33,817.09","33,868.74","33,691.42",12.20M,-0.07%
2018-03-05,30429,30400,30535,30310,180,-0.14,16.51,11.95,13.42,2018-02-21,"10,397.45","10,426.00","10,426.10","10,349.60",241.33M,0.36%,"33,844.86","33,813.83","33,911.36","33,702.50",18.16M,0.42%
2018-03-02,30473,30445,30575,30400,150,0.97,16.445,11.92,13.36,2018-02-20,"10,360.40","10,391.00","10,429.35","10,347.65",193.46M,-0.17%,"33,703.59","33,913.94","33,960.95","33,657.89",19.76M,-0.21%
